calb	ctrop	cpar	cglab	myID
C2_10360C_A	CTRG_02031	CPAR2_404580	CAGL0J09680g	myID1200
C2_10350C_A	CTRG_02032	CPAR2_405810	CAGL0L00649g	myID1201
C2_10340W_A	CTRG_02033	CPAR2_405820	CAGL0L11000g	myID1202
C2_10810W_A	CTRG_02037	CPAR2_407860	CAGL0L07458g	myID1203
C2_10790C_A	CTRG_02038	CPAR2_407850	CAGL0E04180g	myID1204
C2_10770W_A	CTRG_02041	CPAR2_407830	CAGL0H08415g	myID1205
C2_10760C_A	CTRG_02042	CPAR2_407820	CAGL0H10230g	myID1206
C2_10750C_A	CTRG_02043	CPAR2_407810	CAGL0H10208g	myID1207
C2_10740C_A	CTRG_02044	CPAR2_407800	CAGL0E01573g	myID1208
C2_10710W_A	CTRG_02047	CPAR2_407770	CAGL0H02409g	myID1209
C2_10690W_A	CTRG_02048	CPAR2_407750	CAGL0H02387g	myID1210
C2_10680W_A	CTRG_02049	CPAR2_407740	CAGL0B02299g	myID1211
C2_10670W_A	CTRG_02050	CPAR2_407730	CAGL0M02937g	myID1212
C2_10660W_A	CTRG_02051	CPAR2_407720	CAGL0D00462g	myID1213
C2_10640C_A	CTRG_02052	CPAR2_407880	CAGL0D00440g	myID1214
C2_10610W_A	CTRG_02054	CPAR2_407900	CAGL0H00737g	myID1215
C2_09950W_A	CTRG_02059	CPAR2_806580	CAGL0L00671g	myID1216
C2_09940W_A	CTRG_02060	CPAR2_806570	CAGL0L02475g	myID1217
C2_09930W_A	CTRG_02062	CPAR2_806560	CAGL0F06633g	myID1218
C2_10220C_A	CTRG_02063	CPAR2_407350	CAGL0G06556g	myID1219
C2_10210C_A	CTRG_02064	CPAR2_407360	CAGL0B04521g	myID1220
C2_10200W_A	CTRG_02065	CPAR2_407370	CAGL0B04499g	myID1221
C2_10190C_A	CTRG_02066	CPAR2_407380	CAGL0G06578g	myID1222
C2_09600C_A	CTRG_02068	CPAR2_406080	CAGL0E00495g	myID1223
C2_09580W_A	CTRG_02070	CPAR2_406110	CAGL0L00825g	myID1224
C2_09520C_A	CTRG_02077	CPAR2_806300	CAGL0L08272g	myID1225
C2_09510C_A	CTRG_02078	CPAR2_806290	CAGL0J05522g	myID1226
C2_09500W_A	CTRG_02079	CPAR2_806250	CAGL0H04235g	myID1227
C2_09470C_A	CTRG_02080	CPAR2_806260	CAGL0J05500g	myID1228
C2_10090C_A	CTRG_02083	CPAR2_407430	CAGL0J03278g	myID1229
C2_10100W_A	CTRG_02084	CPAR2_407420	CAGL0G00330g	myID1230
C2_10110W_A	CTRG_02085	CPAR2_407500	CAGL0I01408g	myID1231
C2_10120W_A	CTRG_02086	CPAR2_407490	CAGL0L11066g	myID1232
C2_10140W_A	CTRG_02089	CPAR2_407470	CAGL0M11198g	myID1233
C2_10060C_A	CTRG_02091	CPAR2_407440	CAGL0G00352g	myID1234
C2_10050W_A	CTRG_02092	CPAR2_407450	CAGL0M13783g	myID1235
C2_10030C_A	CTRG_02093	CPAR2_407410	CAGL0M13805g	myID1236
C2_09970C_A	CTRG_02095	CPAR2_405160	CAGL0M10956g	myID1237
C2_09960W_A	CTRG_02096	CPAR2_405170	CAGL0K09064g	myID1238
C2_09840W_A	CTRG_02097	CPAR2_407340	CAGL0M11924g	myID1239
C2_09990C_A	CTRG_02100	CPAR2_407200	CAGL0G00242g	myID1240
C6_03380W_A	CTRG_02103	CPAR2_600900	CAGL0F04257g	myID1241
CR_00510C_A	CTRG_02104	CPAR2_500190	CAGL0I04444g	myID1242
C6_03350C_A	CTRG_02107	CPAR2_600520	CAGL0M03201g	myID1243
C6_03340C_A	CTRG_02108	CPAR2_600530	CAGL0M03377g	myID1244
C6_03330C_A	CTRG_02109	CPAR2_600030	CAGL0K08118g	myID1245
C6_03320W_A	CTRG_02110	CPAR2_703770	CAGL0J00561g	myID1246
C6_03290W_A	CTRG_02111	CPAR2_600580	CAGL0C01485g	myID1247
C6_03470W_A	CTRG_02114	CPAR2_600610	CAGL0H05005g	myID1248
C6_03460W_A	CTRG_02115	CPAR2_600620	CAGL0L03784g	myID1249
C6_03450C_A	CTRG_02116	CPAR2_600630	CAGL0H05049g	myID1250
C6_03440W_A	CTRG_02117	CPAR2_600830	CAGL0E02959g	myID1251
C6_03430C_A	CTRG_02118	CPAR2_600820	CAGL0L03718g	myID1252
C6_03420W_A	CTRG_02119	CPAR2_600810	CAGL0H05027g	myID1253
C6_03400C_A	CTRG_02121	CPAR2_600790	CAGL0G10153g	myID1254
C6_03390W_A	CTRG_02122	CPAR2_600780	CAGL0G01166g	myID1255
C3_05560W_A	CTRG_02125	CPAR2_503510	CAGL0D03058g	myID1256
C3_05530W_A	CTRG_02128	CPAR2_503490	CAGL0D05742g	myID1257
C3_05520C_A	CTRG_02129	CPAR2_503480	CAGL0D05808g	myID1258
C3_01830C_A	CTRG_02131	CPAR2_503170	CAGL0H07403g	myID1259
C3_01810C_A	CTRG_02133	CPAR2_503160	CAGL0B04565g	myID1260
C3_01760W_A	CTRG_02135	CPAR2_503140	CAGL0H09416g	myID1261
C3_01770C_A	CTRG_02136	CPAR2_503130	CAGL0I03850g	myID1262
C3_01780C_A	CTRG_02137	CPAR2_503120	CAGL0J08976g	myID1263
C3_01750C_A	CTRG_02139	CPAR2_503200	CAGL0M06413g	myID1264
C3_01730C_A	CTRG_02140	CPAR2_503190	CAGL0C02211g	myID1265
C3_01720C_A	CTRG_02141	CPAR2_503180	CAGL0I03718g	myID1266
C3_01710C_A	CTRG_02142	CPAR2_503110	CAGL0D05060g	myID1267
C3_01700W_A	CTRG_02143	CPAR2_503230	CAGL0J09218g	myID1268
C3_01690W_A	CTRG_02145	CPAR2_503240	CAGL0J09196g	myID1269
C3_01680C_A	CTRG_02146	CPAR2_503250	CAGL0I04004g	myID1270
C3_01630W_A	CTRG_02148	CPAR2_503580	CAGL0I03960g	myID1271
C3_01600W_A	CTRG_02151	CPAR2_503610	CAGL0I03938g	myID1272
C3_01550C_A	CTRG_02154	CPAR2_503650	CAGL0M05599g	myID1273
C3_01560W_A	CTRG_02156	CPAR2_503680	CAGL0F07139g	myID1274
C3_01530C_A	CTRG_02161	CPAR2_503770	CAGL0G08822g	myID1275
C3_01520C_A	CTRG_02162	CPAR2_503760	CAGL0J08679g	myID1276
C3_01510W_A	CTRG_02163	CPAR2_503750	CAGL0K09878g	myID1277
C3_01500C_A	CTRG_02164	CPAR2_503740	CAGL0I02750g	myID1278
C3_01480C_A	CTRG_02166	CPAR2_503720	CAGL0L03740g	myID1279
C3_01450C_A	CTRG_02169	CPAR2_503780	CAGL0G08800g	myID1280
C3_01430W_A	CTRG_02170	CPAR2_503790	CAGL0G08778g	myID1281
C3_01400W_A	CTRG_02173	CPAR2_102030	CAGL0J05544g	myID1282
C3_01390C_A	CTRG_02174	CPAR2_502900	CAGL0I03102g	myID1283
C3_01350C_A	CTRG_02175	CPAR2_502890	CAGL0I03080g	myID1284
C3_01320C_A	CTRG_02178	CPAR2_101910	CAGL0G02717g	myID1285
C3_01310W_A	CTRG_02179	CPAR2_101900	CAGL0J02662g	myID1286
C3_01300C_A	CTRG_02180	CPAR2_101880	CAGL0G01540g	myID1287
C3_01280W_A	CTRG_02181	CPAR2_101920	CAGL0J05038g	myID1288
C3_01250W_A	CTRG_02183	CPAR2_503860	CAGL0A00517g	myID1289
C3_00630W_A	CTRG_02186	CPAR2_503830	CAGL0M08008g	myID1290
C3_00610W_A	CTRG_02187	CPAR2_503810	CAGL0A00539g	myID1291
C3_01150C_A	CTRG_02190	CPAR2_101970	CAGL0F05247g	myID1292
C3_01160W_A	CTRG_02191	CPAR2_101960	CAGL0F05335g	myID1293
C3_01170W_A	CTRG_02192	CPAR2_102050	CAGL0M09317g	myID1294
C3_01190C_A	CTRG_02195	CPAR2_101950	CAGL0M10483g	myID1295
C3_01200W_A	CTRG_02197	CPAR2_101940	CAGL0M10527g	myID1296
C3_01210C_A	CTRG_02198	CPAR2_101930	CAGL0M10505g	myID1297
C4_05010W_A	CTRG_02204	CPAR2_402980	CAGL0J03476g	myID1298
C4_05020W_A	CTRG_02205	CPAR2_403070	CAGL0J03498g	myID1299
C4_05030C_A	CTRG_02206	CPAR2_403060	CAGL0M10829g	myID1300
C4_05040W_A	CTRG_02207	CPAR2_403050	CAGL0M10912g	myID1301
C4_05050C_A	CTRG_02208	CPAR2_403040	CAGL0M10890g	myID1302
C4_05070C_A	CTRG_02210	CPAR2_403030	CAGL0B01507g	myID1303
C4_05080C_A	CTRG_02211	CPAR2_403020	CAGL0G07997g	myID1304
C4_05090C_A	CTRG_02212	CPAR2_403010	CAGL0E00627g	myID1305
C4_04230W_A	CTRG_02216	CPAR2_203890	CAGL0G04081g	myID1306
C3_00660W_A	CTRG_02218	CPAR2_503890	CAGL0L01507g	myID1307
C3_06440W_A	CTRG_02220	CPAR2_404650	CAGL0F06171g	myID1308
C3_06430W_A	CTRG_02221	CPAR2_404640	CAGL0K11528g	myID1309
C3_06420C_A	CTRG_02222	CPAR2_404630	CAGL0G07018g	myID1310
C3_06410C_A	CTRG_02223	CPAR2_404620	CAGL0G07040g	myID1311
C3_06400C_A	CTRG_02224	CPAR2_404610	CAGL0G07084g	myID1312
C3_06180C_A	CTRG_02226	CPAR2_404840	CAGL0G07271g	myID1313
C3_06310C_A	CTRG_02230	CPAR2_404600	CAGL0I09614g	myID1314
C3_06300W_A	CTRG_02231	CPAR2_404590	CAGL0J10516g	myID1315
C3_06290W_A	CTRG_02232	CPAR2_404740	CAGL0G07062g	myID1316
C3_06280W_A	CTRG_02233	CPAR2_400460	CAGL0B00286g	myID1317
C3_06270C_A	CTRG_02234	CPAR2_404690	CAGL0H04719g	myID1318
C3_06250W_A	CTRG_02236	CPAR2_404480	CAGL0H04741g	myID1319
C3_06240C_A	CTRG_02237	CPAR2_404470	CAGL0H04691g	myID1320
C3_06230W_A	CTRG_02238	CPAR2_404460	CAGL0F03157g	myID1321
C3_06220C_A	CTRG_02239	CPAR2_404450	CAGL0K11616g	myID1322
C3_06210C_A	CTRG_02240	CPAR2_404440	CAGL0K03333g	myID1323
C3_06200C_A	CTRG_02242	CPAR2_404760	CAGL0M03267g	myID1324
C3_06340W_A	CTRG_02244	CPAR2_404830	CAGL0G04147g	myID1325
C3_06350W_A	CTRG_02245	CPAR2_404820	CAGL0D03828g	myID1326
C3_06360C_A	CTRG_02246	CPAR2_404810	CAGL0H01529g	myID1327
C3_06370C_A	CTRG_02247	CPAR2_404860	CAGL0K02211g	myID1328
C3_06100C_A	CTRG_02248	CPAR2_404940	CAGL0L02915g	myID1329
C3_06110C_A	CTRG_02249	CPAR2_404950	CAGL0I01386g	myID1330
C3_06120C_A	CTRG_02250	CPAR2_404960	CAGL0L01243g	myID1331
C3_06150W_A	CTRG_02252	CPAR2_404980	CAGL0K02343g	myID1332
C3_06380W_A	CTRG_02253	CPAR2_404870	CAGL0K02233g	myID1333
C3_06090C_A	CTRG_02254	CPAR2_404930	CAGL0A01738g	myID1334
C3_06080W_A	CTRG_02255	CPAR2_405800	CAGL0M02035g	myID1335
C3_06070C_A	CTRG_02256	CPAR2_806750	CAGL0L05632g	myID1336
C3_06060W_A	CTRG_02257	CPAR2_806760	CAGL0M06369g	myID1337
C3_06050C_A	CTRG_02258	CPAR2_806770	CAGL0M06391g	myID1338
C3_06040W_A	CTRG_02259	CPAR2_806780	CAGL0M07359g	myID1339
C3_06030W_A	CTRG_02260	CPAR2_806790	CAGL0H05709g	myID1340
C3_06020W_A	CTRG_02261	CPAR2_806810	CAGL0L12804g	myID1341
C3_06010W_A	CTRG_02262	CPAR2_806820	CAGL0L12760g	myID1342
C3_05940C_A	CTRG_02267	CPAR2_405250	CAGL0D01166g	myID1343
C3_05930W_A	CTRG_02268	CPAR2_405260	CAGL0M12298g	myID1344
C3_05900W_A	CTRG_02272	CPAR2_807250	CAGL0I07689g	myID1345
C3_05860C_A	CTRG_02275	CPAR2_807160	CAGL0G02629g	myID1346
C3_05850W_A	CTRG_02276	CPAR2_807170	CAGL0G02651g	myID1347
C3_05830W_A	CTRG_02279	CPAR2_807190	CAGL0F04873g	myID1348
C3_05800W_A	CTRG_02281	CPAR2_807210	CAGL0H05555g	myID1349
C3_03710W_A	CTRG_02287	CPAR2_405240	CAGL0C00693g	myID1350
C3_04490W_A	CTRG_02288	CPAR2_805970	CAGL0A03828g	myID1351
C3_04500C_A	CTRG_02289	CPAR2_805960	CAGL0A03278g	myID1352
C3_04510W_A	CTRG_02290	CPAR2_805950	CAGL0F04103g	myID1353
C3_04520C_A	CTRG_02291	CPAR2_805940	CAGL0K10340g	myID1354
C3_04530C_A	CTRG_02294	CPAR2_805930	CAGL0M01716g	myID1355
C3_04540C_A	CTRG_02295	CPAR2_806000	CAGL0K05269g	myID1356
C3_04550C_A	CTRG_02296	CPAR2_805990	CAGL0M13541g	myID1357
C3_04560W_A	CTRG_02297	CPAR2_805980	CAGL0M11154g	myID1358
C3_04470W_A	CTRG_02299	CPAR2_806020	CAGL0M09361g	myID1359
C3_04460W_A	CTRG_02300	CPAR2_806030	CAGL0M09383g	myID1360
C3_04430W_A	CTRG_02304	CPAR2_806050	CAGL0I03190g	myID1361
C3_04420W_A	CTRG_02307	CPAR2_806060	CAGL0I01672g	myID1362
C3_04400C_A	CTRG_02309	CPAR2_806080	CAGL0I01584g	myID1363
C3_04390W_A	CTRG_02310	CPAR2_806090	CAGL0I01562g	myID1364
C3_04380C_A	CTRG_02311	CPAR2_806100	CAGL0I03234g	myID1365
C3_04370C_A	CTRG_02312	CPAR2_806110	CAGL0I01606g	myID1366
C3_04360W_A	CTRG_02313	CPAR2_806120	CAGL0I01628g	myID1367
C3_04320W_A	CTRG_02315	CPAR2_806150	CAGL0G04807g	myID1368
C3_04300C_A	CTRG_02317	CPAR2_806170	CAGL0G06666g	myID1369
C3_04290C_A	CTRG_02318	CPAR2_805850	CAGL0L02123g	myID1370
C3_04270C_A	CTRG_02320	CPAR2_805840	CAGL0L02079g	myID1371
C3_04260W_A	CTRG_02321	CPAR2_805830	CAGL0L02101g	myID1372
C3_04230W_A	CTRG_02323	CPAR2_404140	CAGL0I05676g	myID1373
C3_04220C_A	CTRG_02324	CPAR2_404130	CAGL0I05654g	myID1374
C3_04180W_A	CTRG_02327	CPAR2_404060	CAGL0C00363g	myID1375
C3_03470W_A	CTRG_02332	CPAR2_404090	CAGL0C04191g	myID1376
C3_03480C_A	CTRG_02333	CPAR2_404100	CAGL0L12254g	myID1377
C3_04900W_A	CTRG_02334	CPAR2_405500	CAGL0J08844g	myID1378
C3_04930C_A	CTRG_02338	CPAR2_405530	CAGL0J09020g	myID1379
C3_04940W_A	CTRG_02339	CPAR2_405540	CAGL0J09042g	myID1380
C3_04950W_A	CTRG_02340	CPAR2_405560	CAGL0I03916g	myID1381
C3_04970C_A	CTRG_02341	CPAR2_405580	CAGL0J09108g	myID1382
C3_04990W_A	CTRG_02342	CPAR2_405590	CAGL0J09130g	myID1383
C3_05030W_A	CTRG_02343	CPAR2_405630	CAGL0L06490g	myID1384
C3_05020W_A	CTRG_02344	CPAR2_405620	CAGL0I01892g	myID1385
C3_05010C_A	CTRG_02345	CPAR2_405610	CAGL0L03454g	myID1386
C3_05000W_A	CTRG_02346	CPAR2_405600	CAGL0J09152g	myID1387
C3_04880W_A	CTRG_02347	CPAR2_405640	CAGL0F04829g	myID1388
C3_04870W_A	CTRG_02348	CPAR2_405650	CAGL0L06578g	myID1389
C3_05340W_A	CTRG_02349	CPAR2_405660	CAGL0L06556g	myID1390
CR_10760C_A	CTRG_02351	CPAR2_200030	CAGL0D03102g	myID1391
C3_05380W_A	CTRG_02352	CPAR2_804280	CAGL0M08426g	myID1392
C3_05390C_A	CTRG_02353	CPAR2_405690	CAGL0B02233g	myID1393
C3_05410W_A	CTRG_02354	CPAR2_405700	CAGL0C05159g	myID1394
C3_05420W_A	CTRG_02355	CPAR2_405710	CAGL0K01661g	myID1395
C3_05430W_A	CTRG_02356	CPAR2_405720	CAGL0K08228g	myID1396
C3_05440C_A	CTRG_02357	CPAR2_405730	CAGL0L05698g	myID1397
C3_05470W_A	CTRG_02362	CPAR2_405770	CAGL0E05434g	myID1398
C3_01890C_A	CTRG_02365	CPAR2_807530	CAGL0A02409g	myID1399
C3_01850W_A	CTRG_02366	CPAR2_807540	CAGL0A02387g	myID1400
C3_01860C_A	CTRG_02367	CPAR2_807550	CAGL0L10021g	myID1401
C3_01880W_A	CTRG_02368	CPAR2_405790	CAGL0L10450g	myID1402
C3_01910C_A	CTRG_02372	CPAR2_807510	CAGL0M08552g	myID1403
C3_01960C_A	CTRG_02377	CPAR2_807700	CAGL0A03740g	myID1404
C3_01980C_A	CTRG_02379	CPAR2_807690	CAGL0L10015g	myID1405
C3_01990W_A	CTRG_02381	CPAR2_807680	CAGL0M04961g	myID1406
C3_02000W_A	CTRG_02382	CPAR2_807670	CAGL0J07788g	myID1407
C3_02010C_A	CTRG_02383	CPAR2_807660	CAGL0A03806g	myID1408
C3_02020W_A	CTRG_02384	CPAR2_807650	CAGL0B04169g	myID1409
C3_02030W_A	CTRG_02385	CPAR2_807640	CAGL0G07799g	myID1410
C3_02040C_A	CTRG_02386	CPAR2_807630	CAGL0F02299g	myID1411
C3_02100W_A	CTRG_02391	CPAR2_404900	CAGL0B00858g	myID1412
C3_02130W_A	CTRG_02394	CPAR2_404990	CAGL0M01430g	myID1413
C3_02150C_A	CTRG_02396	CPAR2_405010	CAGL0H04653g	myID1414
C3_02230C_A	CTRG_02397	CPAR2_405020	CAGL0M01408g	myID1415
C3_02220W_A	CTRG_02398	CPAR2_405030	CAGL0H04631g	myID1416
C3_02210C_A	CTRG_02399	CPAR2_405050	CAGL0E04136g	myID1417
C3_02180C_A	CTRG_02401	CPAR2_405080	CAGL0H07249g	myID1418
C3_02170C_A	CTRG_02402	CPAR2_101610	CAGL0K08536g	myID1419
C3_02160C_A	CTRG_02403	CPAR2_405090	CAGL0J10582g	myID1420
C3_02240C_A	CTRG_02404	CPAR2_405100	CAGL0I08195g	myID1421
C3_02260C_A	CTRG_02406	CPAR2_405120	CAGL0D02002g	myID1422
C3_02280C_A	CTRG_02407	CPAR2_405140	CAGL0K08558g	myID1423
C3_02290W_A	CTRG_02408	CPAR2_805860	CAGL0H01045g	myID1424
C3_02310W_A	CTRG_02410	CPAR2_406160	CAGL0D04928g	myID1425
C3_02320W_A	CTRG_02411	CPAR2_406240	CAGL0K03465g	myID1426
C3_02350W_A	CTRG_02414	CPAR2_103010	CAGL0M03905g	myID1427
C3_02370C_A	CTRG_02416	CPAR2_101790	CAGL0E01617g	myID1428
C3_02400C_A	CTRG_02418	CPAR2_102890	CAGL0H02491g	myID1429
C3_02410C_A	CTRG_02419	CPAR2_102900	CAGL0I09988g	myID1430
C3_02420C_A	CTRG_02421	CPAR2_102910	CAGL0H02475g	myID1431
C3_02430W_A	CTRG_02422	CPAR2_102880	CAGL0D02068g	myID1432
C3_02440C_A	CTRG_02423	CPAR2_102870	CAGL0E01551g	myID1433
C3_02450W_A	CTRG_02424	CPAR2_102860	CAGL0E01567g	myID1434
C3_02460C_A	CTRG_02425	CPAR2_102850	CAGL0M04059g	myID1435
C3_02470C_A	CTRG_02426	CPAR2_102840	CAGL0G08734g	myID1436
C3_02500W_A	CTRG_02433	CPAR2_102810	CAGL0M05929g	myID1437
C3_02490C_A	CTRG_02434	CPAR2_102820	CAGL0G08756g	myID1438
C3_02480C_A	CTRG_02435	CPAR2_102830	CAGL0K08184g	myID1439
C3_02600C_A	CTRG_02437	CPAR2_103000	CAGL0I04070g	myID1440
C3_02590W_A	CTRG_02439	CPAR2_102990	CAGL0G09174g	myID1441
C3_02570W_A	CTRG_02440	CPAR2_102970	CAGL0C01375g	myID1442
C3_02560W_A	CTRG_02441	CPAR2_102950	CAGL0G09196g	myID1443
C3_02540C_A	CTRG_02443	CPAR2_102930	CAGL0G09152g	myID1444
C3_02530W_A	CTRG_02445	CPAR2_102440	CAGL0M05593g	myID1445
C3_05870C_A	CTRG_02447	CPAR2_807150	CAGL0H10582g	myID1446
C3_05880C_A	CTRG_02448	CPAR2_807140	CAGL0H10604g	myID1447
C3_05890W_A	CTRG_02449	CPAR2_807130	CAGL0M06809g	myID1448
C3_05780C_A	CTRG_02450	CPAR2_807110	CAGL0M06831g	myID1449
C3_05770C_A	CTRG_02451	CPAR2_807100	CAGL0M06853g	myID1450
C3_05760W_A	CTRG_02452	CPAR2_807090	CAGL0M06721g	myID1451
C3_05740C_A	CTRG_02453	CPAR2_807070	CAGL0M06875g	myID1452
C3_05720C_A	CTRG_02455	CPAR2_807050	CAGL0I07029g	myID1453
C3_05710W_A	CTRG_02456	CPAR2_807040	CAGL0K04719g	myID1454
C3_05700W_A	CTRG_02457	CPAR2_807030	CAGL0A04411g	myID1455
C3_05680W_A	CTRG_02458	CPAR2_807020	CAGL0I05478g	myID1456
C3_05650W_A	CTRG_02461	CPAR2_806980	CAGL0J05940g	myID1457
C3_03560W_A	CTRG_02467	CPAR2_404380	CAGL0J03300g	myID1458
C3_03530W_A	CTRG_02470	CPAR2_404520	CAGL0L08382g	myID1459
C3_03520C_A	CTRG_02471	CPAR2_404530	CAGL0I10406g	myID1460
C3_03510C_A	CTRG_02472	CPAR2_404280	CAGL0F04851g	myID1461
C3_03670W_A	CTRG_02473	CPAR2_806970	CAGL0H01331g	myID1462
C3_03680W_A	CTRG_02474	CPAR2_806890	CAGL0H01309g	myID1463
C3_03690W_A	CTRG_02475	CPAR2_806880	CAGL0A02508g	myID1464
C3_04590W_A	CTRG_02478	CPAR2_404400	CAGL0A03117g	myID1465
C3_04650W_A	CTRG_02482	CPAR2_404550	CAGL0C05533g	myID1466
C3_04660C_A	CTRG_02483	CPAR2_404540	CAGL0K10362g	myID1467
C3_04670C_A	CTRG_02485	CPAR2_807560	CAGL0F01045g	myID1468
C3_04680W_A	CTRG_02486	CPAR2_807570	CAGL0A03168g	myID1469
C3_04700W_A	CTRG_02488	CPAR2_807490	CAGL0F05599g	myID1470
C3_04710W_A	CTRG_02489	CPAR2_807500	CAGL0G08316g	myID1471
C3_04740C_A	CTRG_02493	CPAR2_807480	CAGL0G08470g	myID1472
C3_04760C_A	CTRG_02495	CPAR2_807460	CAGL0M00990g	myID1473
C3_04780C_A	CTRG_02497	CPAR2_807450	CAGL0L11308g	myID1474
C3_04790W_A	CTRG_02498	CPAR2_807440	CAGL0L11330g	myID1475
C3_04800C_A	CTRG_02499	CPAR2_807430	CAGL0I01870g	myID1476
C3_04820C_A	CTRG_02500	CPAR2_807410	CAGL0E00847g	myID1477
C3_04830C_A	CTRG_02501	CPAR2_807400	CAGL0E06138g	myID1478
C3_04860W_A	CTRG_02503	CPAR2_807380	CAGL0M09955g	myID1479
C3_05320W_A	CTRG_02505	CPAR2_807360	CAGL0D00660g	myID1480
C3_05300C_A	CTRG_02511	CPAR2_807340	CAGL0M04367g	myID1481
C6_00880W_A	CTRG_02512	CPAR2_807330	CAGL0B01529g	myID1482
C3_05290C_A	CTRG_02513	CPAR2_807320	CAGL0G04037g	myID1483
C3_05250C_A	CTRG_02515	CPAR2_807290	CAGL0C00407g	myID1484
C3_05210C_A	CTRG_02518	CPAR2_405300	CAGL0K08294g	myID1485
C3_05190C_A	CTRG_02519	CPAR2_405420	CAGL0I10945g	myID1486
C3_05160C_A	CTRG_02522	CPAR2_405390	CAGL0K01551g	myID1487
C3_05150W_A	CTRG_02523	CPAR2_405380	CAGL0E01947g	myID1488
C3_05140C_A	CTRG_02524	CPAR2_405370	CAGL0E01925g	myID1489
C3_05130C_A	CTRG_02525	CPAR2_405360	CAGL0M01166g	myID1490
C3_05040C_A	CTRG_02528	CPAR2_405480	CAGL0I03652g	myID1491
C3_05060W_A	CTRG_02530	CPAR2_405460	CAGL0L08404g	myID1492
C3_05070W_A	CTRG_02531	CPAR2_405450	CAGL0J02970g	myID1493
C3_05100C_A	CTRG_02534	CPAR2_405330	CAGL0E02013g	myID1494
C3_05110W_A	CTRG_02535	CPAR2_405340	CAGL0K01199g	myID1495
C3_05120C_A	CTRG_02536	CPAR2_405350	CAGL0K01177g	myID1496
C3_04920C_A	CTRG_02537	CPAR2_405520	CAGL0L06600g	myID1497
C3_04910C_A	CTRG_02538	CPAR2_405510	CAGL0L08448g	myID1498
C3_03650W_A	CTRG_02542	CPAR2_806950	CAGL0G01991g	myID1499
C3_02670W_A	CTRG_02546	CPAR2_102070	CAGL0G09218g	myID1500
C3_02690C_A	CTRG_02548	CPAR2_102090	CAGL0M07700g	myID1501
C3_02700W_A	CTRG_02549	CPAR2_102110	CAGL0H02805g	myID1502
C3_03060W_A	CTRG_02551	CPAR2_103430	CAGL0H04345g	myID1503
C3_02770C_A	CTRG_02555	CPAR2_102180	CAGL0K11836g	myID1504
C3_02780W_A	CTRG_02556	CPAR2_102160	CAGL0K11726g	myID1505
C3_02860W_A	CTRG_02560	CPAR2_103480	CAGL0E05808g	myID1506
C3_02850C_A	CTRG_02561	CPAR2_103490	CAGL0D05918g	myID1507
C3_02840W_A	CTRG_02562	CPAR2_103500	CAGL0M11836g	myID1508
C3_02810C_A	CTRG_02563	CPAR2_102550	CAGL0H09460g	myID1509
C3_02830W_A	CTRG_02564	CPAR2_103510	CAGL0A03630g	myID1510
C3_03010C_A	CTRG_02569	CPAR2_102500	CAGL0G05610g	myID1511
C3_02970C_A	CTRG_02571	CPAR2_103470	CAGL0G06116g	myID1512
C3_02960C_A	CTRG_02572	CPAR2_103460	CAGL0E05412g	myID1513
C3_02950C_A	CTRG_02573	CPAR2_102630	CAGL0F07029g	myID1514
C3_02920W_A	CTRG_02579	CPAR2_102450	CAGL0G06094g	myID1515
C3_03030C_A	CTRG_02582	CPAR2_102530	CAGL0G06072g	myID1516
C3_03040W_A	CTRG_02583	CPAR2_102540	CAGL0J06314g	myID1517
C3_03100C_A	CTRG_02589	CPAR2_103380	CAGL0H00616g	myID1518
C3_04020C_A	CTRG_02593	CPAR2_103550	CAGL0L03377g	myID1519
C3_03150W_A	CTRG_02595	CPAR2_103210	CAGL0L05016g	myID1520
C3_03170W_A	CTRG_02597	CPAR2_103230	CAGL0J08778g	myID1521
C3_03180C_A	CTRG_02598	CPAR2_103240	CAGL0J08800g	myID1522
C3_03190C_A	CTRG_02599	CPAR2_103250	CAGL0H00484g	myID1523
C3_03200C_A	CTRG_02600	CPAR2_101820	CAGL0H01111g	myID1524
C3_03430C_A	CTRG_02604	CPAR2_102770	CAGL0D02420g	myID1525
C3_03420C_A	CTRG_02605	CPAR2_102780	CAGL0I00748g	myID1526
C3_04090W_A	CTRG_02608	CPAR2_103170	CAGL0E03960g	myID1527
C3_03230C_A	CTRG_02610	CPAR2_103130	CAGL0E04004g	myID1528
C3_04060C_A	CTRG_02611	CPAR2_103450	CAGL0K12100g	myID1529
C3_03630W_A	CTRG_02615	CPAR2_103190	CAGL0B01969g	myID1530
CR_08060C_A	CTRG_02617	CPAR2_702090	CAGL0J08635g	myID1531
CR_08300C_A	CTRG_02618	CPAR2_701680	CAGL0L11154g	myID1532
C3_03930W_A	CTRG_02619	CPAR2_805660	CAGL0H04829g	myID1533
C3_03870C_A	CTRG_02621	CPAR2_102610	CAGL0M04191g	myID1534
C3_03880C_A	CTRG_02622	CPAR2_502830	CAGL0J04994g	myID1535
C3_03890W_A	CTRG_02623	CPAR2_502840	CAGL0E03476g	myID1536
C3_03860W_A	CTRG_02626	CPAR2_502860	CAGL0K02035g	myID1537
C3_00820W_A	CTRG_02630	CPAR2_102320	CAGL0E02849g	myID1538
C3_00830C_A	CTRG_02631	CPAR2_102310	CAGL0I03410g	myID1539
C3_01080W_A	CTRG_02635	CPAR2_103030	CAGL0I02706g	myID1540
